"ucsc","hgnc_symbol","ensembl_gene_id","ensembl_transcript_id"
"uc009wbt.2","RABGGTB","ENSG00000137955","ENST00000461653"
"uc009wbt.2","RABGGTB","ENSG00000137955","ENST00000489450"
"uc001dgy.2","RABGGTB","ENSG00000137955","ENST00000535300"
"uc001hty.4","AGT","ENSG00000135744","ENST00000366667"
"uc004exc.1","GPC4","ENSG00000076716","ENST00000370828"
"uc011mvg.1","GPC4","ENSG00000076716","ENST00000535467"
"uc021rfo.1","ABCB9","ENSG00000150967","ENST00000344275"
"uc021rfp.1","ABCB9","ENSG00000150967","ENST00000442833"
"uc001udm.4","ABCB9","ENSG00000150967","ENST00000280560"
"uc010taj.2","ABCB9","ENSG00000150967","ENST00000540285"
"uc001udm.4","ABCB9","ENSG00000150967","ENST00000392439"
"uc001udm.4","ABCB9","ENSG00000150967","ENST00000542678"
"uc010tai.2","ABCB9","ENSG00000150967","ENST00000546289"
"uc010taj.2","ABCB9","ENSG00000150967","ENST00000537276"
"uc021rfq.1","ABCB9","ENSG00000150967","ENST00000542448"
"uc010tai.2","ABCB9","ENSG00000150967","ENST00000545373"
"uc001udr.3","ABCB9","ENSG00000150967","ENST00000536976"
"uc001udo.4","ABCB9","ENSG00000150967","ENST00000346530"
"uc001udm.4","ABCB9","ENSG00000150967","ENST00000442028"
"uc001vob.4","UBAC2","ENSG00000134882","ENST00000355700"
"uc001voa.4","UBAC2","ENSG00000134882","ENST00000403766"
"uc001voc.3","UBAC2","ENSG00000134882","ENST00000376440"
"uc001voh.3","UBAC2","ENSG00000134882","ENST00000473194"
"uc003mcm.2","NKX2-5","ENSG00000183072","ENST00000329198"
"uc010jjt.2","NKX2-5","ENSG00000183072","ENST00000424406"
"uc011dfe.2","NKX2-5","ENSG00000183072","ENST00000521848"
"uc002rqd.3","PRKD3","ENSG00000115825","ENST00000379066"
"uc002rqe.1","PRKD3","ENSG00000115825","ENST00000452104"
"uc002rqd.3","PRKD3","ENSG00000115825","ENST00000234179"
"uc010gyc.1","SGSM3","ENSG00000100359","ENST00000457767"
"uc003ayu.1","SGSM3","ENSG00000100359","ENST00000248929"
"uc011aos.1","SGSM3","ENSG00000100359","ENST00000454798"
"uc001jtx.3","TTC18","ENSG00000156042","ENST00000433268"
"uc009xrc.3","TTC18","ENSG00000156042","ENST00000355577"
"uc001jty.3","TTC18","ENSG00000156042","ENST00000355577"
"uc009xrc.3","TTC18","ENSG00000156042","ENST00000310715"
"uc001jty.3","TTC18","ENSG00000156042","ENST00000401621"
"uc001jty.3","TTC18","ENSG00000156042","ENST00000394865"
"uc002lob.1","OR4F17","ENSG00000176695","ENST00000585993"
"uc002loc.1","OR4F17","ENSG00000176695","ENST00000318050"
"uc001kli.4","ENTPD1","ENSG00000138185","ENST00000453258"
"uc001klh.4","ENTPD1","ENSG00000138185","ENST00000371205"
"uc010qoj.2","ENTPD1","ENSG00000138185","ENST00000371207"
"uc010qok.2","ENTPD1","ENSG00000138185","ENST00000543964"
"uc010qon.2","ENTPD1","ENSG00000138185","ENST00000371203"
"uc009xva.3","ENTPD1","ENSG00000138185","ENST00000539125"
"uc002kom.4","APCDD1","ENSG00000154856","ENST00000355285"
"uc002kom.4","APCDD1","ENSG00000154856","ENST00000578882"
"uc002ppo.3","AP2A1","ENSG00000196961","ENST00000354293"
"uc002ppn.3","AP2A1","ENSG00000196961","ENST00000359032"
"uc001zwi.4","MYEF2","ENSG00000104177","ENST00000324324"
"uc001zwj.4","MYEF2","ENSG00000104177","ENST00000267836"
"uc001zwg.4","MYEF2","ENSG00000104177","ENST00000560172"
"uc001zwj.4","MYEF2","ENSG00000104177","ENST00000558395"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000491614"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000378937"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000476462"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000378940"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000378927"
"uc001ilj.3","NUDT5","ENSG00000165609","ENST00000537776"
"uc001whd.3","LRP10","ENSG00000197324","ENST00000359591"
"uc001whd.3","LRP10","ENSG00000197324","ENST00000546834"
"uc001whe.3","LRP10","ENSG00000197324","ENST00000551466"
"uc002loi.3","PPAP2C","ENSG00000141934","ENST00000269812"
"uc002loj.3","PPAP2C","ENSG00000141934","ENST00000434325"
"uc002loh.3","PPAP2C","ENSG00000141934","ENST00000327790"
"uc002loj.3","PPAP2C","ENSG00000141934","ENST00000586998"
"uc002loi.3","PPAP2C","ENSG00000141934","ENST00000591572"
"uc003mco.1","STC2","ENSG00000113739","ENST00000265087"
"uc003mco.1","STC2","ENSG00000113739","ENST00000520648"
"uc001htz.1","CAPN9","ENSG00000135773","ENST00000271971"
"uc001hua.1","CAPN9","ENSG00000135773","ENST00000354537"
"uc009xfg.1","CAPN9","ENSG00000135773","ENST00000366666"
"uc003ldp.3","SIL1","ENSG00000120725","ENST00000394817"
"uc003ldo.3","SIL1","ENSG00000120725","ENST00000265195"
"uc003ldo.3","SIL1","ENSG00000120725","ENST00000509534"
"uc003ldq.1","SIL1","ENSG00000120725","ENST00000505945"
"uc003ldp.3","SIL1","ENSG00000120725","ENST00000508639"
"uc003xdy.3","ADAM28","ENSG00000042980","ENST00000265769"
"uc003xdy.3","ADAM28","ENSG00000042980","ENST00000520448"
"uc003xdx.3","ADAM28","ENSG00000042980","ENST00000437154"
"uc010lua.3","ADAM28","ENSG00000042980","ENST00000521629"
"uc011kzz.2","ADAM28","ENSG00000042980","ENST00000540823"
"uc003xdy.3","ADAM28","ENSG00000042980","ENST00000397649"
"uc003xrn.4","ATP6V1H","ENSG00000047249","ENST00000355221"
"uc003xrk.4","ATP6V1H","ENSG00000047249","ENST00000520188"
"uc003xrm.4","ATP6V1H","ENSG00000047249","ENST00000359530"
"uc003xrl.4","ATP6V1H","ENSG00000047249","ENST00000396774"
"uc003xrm.4","ATP6V1H","ENSG00000047249","ENST00000524164"
"uc010afv.3","GPR18","ENSG00000125245","ENST00000340807"
"uc001voe.4","GPR18","ENSG00000125245","ENST00000416594"
"uc001voe.4","GPR18","ENSG00000125245","ENST00000397473"
"uc010afv.3","GPR18","ENSG00000125245","ENST00000397470"
"uc001ptr.2","PHLDB1","ENSG00000019144","ENST00000361417"
"uc001ptt.3","PHLDB1","ENSG00000019144","ENST00000530994"
"uc001ptt.3","PHLDB1","ENSG00000019144","ENST00000528594"
"uc001ptt.3","PHLDB1","ENSG00000019144","ENST00000356063"
"uc001ptu.2","PHLDB1","ENSG00000019144","ENST00000532517"
"uc001ptu.2","PHLDB1","ENSG00000019144","ENST00000534672"
"uc001ptu.2","PHLDB1","ENSG00000019144","ENST00000534140"
"uc009zai.2","PHLDB1","ENSG00000019144","ENST00000527898"
"uc009zai.2","PHLDB1","ENSG00000019144","ENST00000524713"
"uc001vog.3","GPR183","ENSG00000169508","ENST00000376414"
"uc003mcq.2","BOD1","ENSG00000145919","ENST00000311086"
"uc003mcr.2","BOD1","ENSG00000145919","ENST00000285908"
"uc003mcq.2","BOD1","ENSG00000145919","ENST00000477985"
"uc003mcr.2","BOD1","ENSG00000145919","ENST00000480951"
"uc002kon.3","NAPG","ENSG00000134265","ENST00000322897"
"uc010wzr.2","NAPG","ENSG00000134265","ENST00000542979"
"uc010sdk.1","FAM138D","ENSG00000206114","ENST00000320165"
"uc001kxr.3","COL17A1","ENSG00000065618","ENST00000353479"
"uc001kxr.3","COL17A1","ENSG00000065618","ENST00000369733"
"uc010qqv.1","COL17A1","ENSG00000065618","ENST00000393211"
"uc002lok.1","MIER2","ENSG00000105556","ENST00000264819"
"uc010cla.1","ZNF594","ENSG00000180626","ENST00000399604"
"uc010cla.1","ZNF594","ENSG00000180626","ENST00000575779"
"uc001voj.2","TM9SF2","ENSG00000125304","ENST00000376387"
"uc003ccs.2","NR1D2","ENSG00000174738","ENST00000312521"
"uc003ccs.2","NR1D2","ENSG00000174738","ENST00000383773"
"uc010hfd.2","NR1D2","ENSG00000174738","ENST00000492552"
"uc001hub.3","C1orf198","ENSG00000119280","ENST00000366663"
"uc001hud.2","C1orf198","ENSG00000119280","ENST00000470540"
"uc001huc.2","C1orf198","ENSG00000119280","ENST00000427697"
"uc009xfh.2","C1orf198","ENSG00000119280","ENST00000523410"
"uc001hud.2","C1orf198","ENSG00000119280","ENST00000522201"
"uc003yjw.2","YWHAZ","ENSG00000164924","ENST00000395957"
"uc003yjv.2","YWHAZ","ENSG00000164924","ENST00000395956"
"uc003yjx.2","YWHAZ","ENSG00000164924","ENST00000353245"
"uc011lhg.1","YWHAZ","ENSG00000164924","ENST00000523848"
"uc011lhe.1","YWHAZ","ENSG00000164924","ENST00000522542"
"uc010mbq.2","YWHAZ","ENSG00000164924","ENST00000522542"
"uc003yjv.2","YWHAZ","ENSG00000164924","ENST00000522542"
"uc011lhf.1","YWHAZ","ENSG00000164924","ENST00000522542"
"uc010mbr.2","YWHAZ","ENSG00000164924","ENST00000522542"
"uc003yjx.2","YWHAZ","ENSG00000164924","ENST00000522542"
"uc003yjw.2","YWHAZ","ENSG00000164924","ENST00000522542"
"uc011lhg.1","YWHAZ","ENSG00000164924","ENST00000521309"
"uc011lhg.1","YWHAZ","ENSG00000164924","ENST00000522819"
"uc011lhe.1","YWHAZ","ENSG00000164924","ENST00000395953"
"uc003yjv.2","YWHAZ","ENSG00000164924","ENST00000395953"
"uc011lhf.1","YWHAZ","ENSG00000164924","ENST00000395953"
"uc010mbr.2","YWHAZ","ENSG00000164924","ENST00000395953"
"uc003yjx.2","YWHAZ","ENSG00000164924","ENST00000395953"
"uc003yjw.2","YWHAZ","ENSG00000164924","ENST00000395953"
"uc010mbr.2","YWHAZ","ENSG00000164924","ENST00000395948"
"uc011lhe.1","YWHAZ","ENSG00000164924","ENST00000395951"
"uc011lhf.1","YWHAZ","ENSG00000164924","ENST00000419477"
"uc011lhe.1","YWHAZ","ENSG00000164924","ENST00000521607"
"uc003yjv.2","YWHAZ","ENSG00000164924","ENST00000521607"
"uc011lhf.1","YWHAZ","ENSG00000164924","ENST00000521607"
"uc010mbr.2","YWHAZ","ENSG00000164924","ENST00000521607"
"uc003yjx.2","YWHAZ","ENSG00000164924","ENST00000521607"
"uc003yjw.2","YWHAZ","ENSG00000164924","ENST00000521607"
"uc010mbr.2","YWHAZ","ENSG00000164924","ENST00000457309"
"uc003yjw.2","YWHAZ","ENSG00000164924","ENST00000395958"
"uc004clh.3","DPP7","ENSG00000176978","ENST00000371579"
"uc004clh.3","DPP7","ENSG00000176978","ENST00000463619"
"uc011meq.1","DPP7","ENSG00000176978","ENST00000497375"
"uc002gbh.3","SCIMP","ENSG00000161929","ENST00000574081"
"uc010clb.2","SCIMP","ENSG00000161929","ENST00000399600"
"uc002gbi.3","SCIMP","ENSG00000161929","ENST00000571800"
"uc002gbi.3","SCIMP","ENSG00000161929","ENST00000574297"
"uc001dhd.2","MSH4","ENSG00000057468","ENST00000263187"
"uc001xlc.2","ERH","ENSG00000100632","ENST00000557016"
"uc001xlc.2","ERH","ENSG00000100632","ENST00000555373"
"uc002jrm.4","UBE2O","ENSG00000175931","ENST00000319380"
"uc002jrl.4","UBE2O","ENSG00000175931","ENST00000587127"
"uc021tcl.1","SMIM22","ENSG00000267795","ENST00000589721"
"uc002cxt.3","SMIM22","ENSG00000267795","ENST00000589327"
"uc021tcn.1","SMIM22","ENSG00000267795","ENST00000588606"
"uc021tcm.1","SMIM22","ENSG00000267795","ENST00000586005"
"uc010btz.1","SMIM22","ENSG00000267795","ENST00000591870"
"uc010btz.1","SMIM22","ENSG00000267795","ENST00000588500"
"uc021tcm.1","SMIM22","ENSG00000267795","ENST00000586440"
"uc001fea.1","TPM3","ENSG00000143549","ENST00000368533"
"uc001fdy.1","TPM3","ENSG00000143549","ENST00000330188"
"uc001fea.1","TPM3","ENSG00000143549","ENST00000341485"
"uc001fea.1","TPM3","ENSG00000143549","ENST00000341372"
"uc001fed.2","TPM3","ENSG00000143549","ENST00000328159"
"uc031ppn.1","TPM3","ENSG00000143549","ENST00000509409"
"uc001fea.1","TPM3","ENSG00000143549","ENST00000271850"
"uc031ppm.1","TPM3","ENSG00000143549","ENST00000302206"
"uc001feb.1","TPM3","ENSG00000143549","ENST00000368531"
"uc001fdz.1","TPM3","ENSG00000143549","ENST00000323144"
"uc001fec.2","TPM3","ENSG00000143549","ENST00000368530"
"uc031ppn.1","TPM3","ENSG00000143549","ENST00000509601"
"uc031ppp.1","TPM3","ENSG00000143549","ENST00000466010"
"uc001msx.3","DNAJC24","ENSG00000170946","ENST00000465995"
"uc021vds.1","C2orf48","ENSG00000163009","ENST00000381786"
"uc001ory.1","FOLR3","ENSG00000110203","ENST00000445078"
"uc001ory.1","FOLR3","ENSG00000110203","ENST00000325101"
"uc001ory.1","FOLR3","ENSG00000110203","ENST00000456237"
"uc001orx.1","FOLR3","ENSG00000110203","ENST00000442948"
"uc002vup.3","UGT1A8","ENSG00000241635","ENST00000373450"
"uc002vus.3","UGT1A8","ENSG00000241635","ENST00000609637"
"uc002vuw.3","UGT1A8","ENSG00000241635","ENST00000608381"
"uc002vuy.3","UGT1A8","ENSG00000241635","ENST00000609767"
"uc002vvb.3","UGT1A8","ENSG00000241635","ENST00000608383"
"uc010znc.1","UGT1A8","ENSG00000241635","ENST00000360418"
"uc001dhe.2","ASB17","ENSG00000154007","ENST00000284142"
"uc001ifp.3","DIP2C","ENSG00000151240","ENST00000280886"
"uc010pzz.1","DIP2C","ENSG00000151240","ENST00000540204"
"uc001whf.1","REM2","ENSG00000139890","ENST00000267396"
"uc010tnd.1","REM2","ENSG00000139890","ENST00000536884"
"uc004dum.3","MAGEH1","ENSG00000187601","ENST00000342972"
"uc001dhh.2","ST6GALNAC3","ENSG00000184005","ENST00000328299"
"uc001vok.3","CLYBL","ENSG00000125246","ENST00000376360"
"uc001vok.3","CLYBL","ENSG00000125246","ENST00000376354"
"uc001vok.3","CLYBL","ENSG00000125246","ENST00000339105"
"uc001vok.3","CLYBL","ENSG00000125246","ENST00000376355"
"uc010tiy.2","CLYBL","ENSG00000125246","ENST00000444838"
"uc002raj.4","HPCAL1","ENSG00000115756","ENST00000307845"
"uc002ral.3","HPCAL1","ENSG00000115756","ENST00000381765"
"uc004dun.2","USP51","ENSG00000247746","ENST00000500968"
"uc002lol.3","THEG","ENSG00000105549","ENST00000342640"
"uc002lom.3","THEG","ENSG00000105549","ENST00000346878"
"uc010wzd.2","LINC00526","ENSG00000264575","ENST00000581067"
"uc002szi.4","TSGA10","ENSG00000135951","ENST00000393483"
"uc002szg.4","TSGA10","ENSG00000135951","ENST00000410001"
"uc002szh.4","TSGA10","ENSG00000135951","ENST00000355053"
"uc002szh.4","TSGA10","ENSG00000135951","ENST00000409564"
"uc010fin.1","TSGA10","ENSG00000135951","ENST00000393482"
"uc010fin.1","TSGA10","ENSG00000135951","ENST00000539964"
"uc010yvn.1","TSGA10","ENSG00000135951","ENST00000542655"
"uc004duo.3","FOXR2","ENSG00000189299","ENST00000339140"
"uc010dko.3","LINC00667","ENSG00000263753","ENST00000582363"
"uc002kmo.3","LINC00667","ENSG00000263753","ENST00000582008"
"uc010dko.3","LINC00667","ENSG00000263753","ENST00000580082"
"uc002kmo.3","LINC00667","ENSG00000263753","ENST00000580684"
"uc002kmp.3","LINC00667","ENSG00000263753","ENST00000577439"
"uc011bjo.2","CD86","ENSG00000114013","ENST00000469710"
"uc011bjp.2","CD86","ENSG00000114013","ENST00000493101"
"uc003eet.3","CD86","ENSG00000114013","ENST00000330540"
"uc021xcz.1","CD86","ENSG00000114013","ENST00000482356"
"uc003eeu.3","CD86","ENSG00000114013","ENST00000393627"
"uc021xcz.1","CD86","ENSG00000114013","ENST00000478741"
"uc011bjp.2","CD86","ENSG00000114013","ENST00000264468"
"uc002tpf.3","SFT2D3","ENSG00000173349","ENST00000310981"
"uc001msz.1","IMMP1L","ENSG00000148950","ENST00000532287"
"uc001msz.1","IMMP1L","ENSG00000148950","ENST00000526776"
"uc001msy.1","IMMP1L","ENSG00000148950","ENST00000278200"
"uc009yjp.3","IMMP1L","ENSG00000148950","ENST00000528161"
"uc009yjo.3","IMMP1L","ENSG00000148950","ENST00000529749"
"uc001msy.1","IMMP1L","ENSG00000148950","ENST00000530023"
"uc003ssh.3","TMEM106B","ENSG00000106460","ENST00000396668"
"uc011jxk.2","TMEM106B","ENSG00000106460","ENST00000396667"
"uc002gbm.4","RABEP1","ENSG00000029725","ENST00000546142"
"uc002gbl.4","RABEP1","ENSG00000029725","ENST00000341923"
"uc002gbm.4","RABEP1","ENSG00000029725","ENST00000262477"
"uc002gbl.4","RABEP1","ENSG00000029725","ENST00000408982"
"uc010vsw.1","RABEP1","ENSG00000029725","ENST00000537505"
"uc001osa.2","FOLR1","ENSG00000110195","ENST00000312293"
"uc001orz.2","FOLR1","ENSG00000110195","ENST00000393681"
"uc001osd.2","FOLR1","ENSG00000110195","ENST00000393679"
"uc001osd.2","FOLR1","ENSG00000110195","ENST00000393676"
"uc001dhi.3","ST6GALNAC5","ENSG00000117069","ENST00000477717"
"uc001dhi.3","ST6GALNAC5","ENSG00000117069","ENST00000318803"
"uc004duq.3","RRAGB","ENSG00000083750","ENST00000374941"
"uc004duq.3","RRAGB","ENSG00000083750","ENST00000414239"
"uc004dup.3","RRAGB","ENSG00000083750","ENST00000262850"
"uc003npk.2","TRIM40","ENSG00000204614","ENST00000396581"
"uc003npm.2","TRIM40","ENSG00000204614","ENST00000307859"
"uc003npk.2","TRIM40","ENSG00000204614","ENST00000376724"
"uc011lsa.1","TMEM2","ENSG00000135048","ENST00000377044"
"uc010mos.2","TMEM2","ENSG00000135048","ENST00000377066"
"uc011lsa.1","TMEM2","ENSG00000135048","ENST00000542935"
"uc011lrz.1","TMEM2","ENSG00000135048","ENST00000396272"
"uc001rah.4","LRP6","ENSG00000070018","ENST00000261349"
"uc001rah.4","LRP6","ENSG00000070018","ENST00000538239"
"uc010shl.1","LRP6","ENSG00000070018","ENST00000543091"
"uc002vcv.3","PIKFYVE","ENSG00000115020","ENST00000392202"
"uc002vcz.3","PIKFYVE","ENSG00000115020","ENST00000264380"
"uc002vcw.3","PIKFYVE","ENSG00000115020","ENST00000407449"
"uc002vcx.3","PIKFYVE","ENSG00000115020","ENST00000308862"
"uc002vcy.1","PIKFYVE","ENSG00000115020","ENST00000452564"
"uc004exe.2","GPC3","ENSG00000147257","ENST00000370818"
"uc010nro.2","GPC3","ENSG00000147257","ENST00000406757"
"uc010nrn.2","GPC3","ENSG00000147257","ENST00000394299"
"uc010nro.2","GPC3","ENSG00000147257","ENST00000543339"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000311303"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000534418"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000529084"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000497206"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000532494"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000529504"
"uc002efe.1","ABCC12","ENSG00000140798","ENST00000533639"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000448542"
"uc002efc.1","ABCC12","ENSG00000140798","ENST00000416054"
"uc001vom.1","ZIC5","ENSG00000139800","ENST00000267294"
"uc021ugp.1","MIR3976","ENSG00000272380","ENST00000606807"
"uc001jkn.3","FAM13C","ENSG00000148541","ENST00000373868"
"uc001jkn.3","FAM13C","ENSG00000148541","ENST00000442566"
"uc001jkn.3","FAM13C","ENSG00000148541","ENST00000277705"
"uc001jko.3","FAM13C","ENSG00000148541","ENST00000419214"
"uc010qie.2","FAM13C","ENSG00000148541","ENST00000468840"
"uc010qif.1","FAM13C","ENSG00000148541","ENST00000435852"
"uc010qif.1","FAM13C","ENSG00000148541","ENST00000422313"
"uc010qid.2","FAM13C","ENSG00000148541","ENST00000373867"
"uc002axk.3","STRA6","ENSG00000137868","ENST00000395105"
"uc002axn.3","STRA6","ENSG00000137868","ENST00000423167"
"uc002axm.3","STRA6","ENSG00000137868","ENST00000323940"
"uc002axk.3","STRA6","ENSG00000137868","ENST00000449139"
"uc010bji.3","STRA6","ENSG00000137868","ENST00000449139"
"uc002axm.3","STRA6","ENSG00000137868","ENST00000449139"
"uc002axk.3","STRA6","ENSG00000137868","ENST00000416286"
"uc010bji.3","STRA6","ENSG00000137868","ENST00000416286"
"uc002axm.3","STRA6","ENSG00000137868","ENST00000416286"
"uc010uli.2","STRA6","ENSG00000137868","ENST00000535552"
"uc002axj.3","STRA6","ENSG00000137868","ENST00000563965"
"uc021sqg.1","STRA6","ENSG00000137868","ENST00000574278"
"uc002axi.3","STRA6","ENSG00000137868","ENST00000572785"
"uc010bji.3","STRA6","ENSG00000137868","ENST00000569936"
"uc010bjk.3","STRA6","ENSG00000137868","ENST00000432245"
"uc010bjk.3","STRA6","ENSG00000137868","ENST00000571341"
"uc002tpj.3","POLR2D","ENSG00000144231","ENST00000272645"
"uc002tpj.3","POLR2D","ENSG00000144231","ENST00000409955"
"uc002tpj.3","POLR2D","ENSG00000144231","ENST00000409698"
"uc021ugq.1","RNU5F-3P","ENSG00000200637","ENST00000363767"
"uc001von.3","ZIC2","ENSG00000043355","ENST00000376335"
"uc004eid.2","ARMCX2","ENSG00000184867","ENST00000330154"
"uc004eif.3","ARMCX2","ENSG00000184867","ENST00000328766"
"uc004eie.3","ARMCX2","ENSG00000184867","ENST00000356824"
"uc010nnt.2","ARMCX2","ENSG00000184867","ENST00000413506"
"uc004eid.2","ARMCX2","ENSG00000184867","ENST00000433318"
"uc004eie.3","ARMCX2","ENSG00000184867","ENST00000440675"
"uc004eie.3","ARMCX2","ENSG00000184867","ENST00000458024"
"uc004eie.3","ARMCX2","ENSG00000184867","ENST00000431597"
"uc004eie.3","ARMCX2","ENSG00000184867","ENST00000479333"
"uc021ufl.1","RFNG","ENSG00000169733","ENST00000580793"
"uc002kdj.3","RFNG","ENSG00000169733","ENST00000310496"
"uc002kdj.3","RFNG","ENSG00000169733","ENST00000429557"
"uc021ufl.1","RFNG","ENSG00000169733","ENST00000584838"
"uc021ufl.1","RFNG","ENSG00000169733","ENST00000580928"
"uc001huf.4","TTC13","ENSG00000143643","ENST00000366661"
"uc001hug.4","TTC13","ENSG00000143643","ENST00000366662"
"uc001hug.4","TTC13","ENSG00000143643","ENST00000414259"
"uc003mcs.4","CPEB4","ENSG00000113742","ENST00000265085"
"uc011dfg.2","CPEB4","ENSG00000113742","ENST00000520867"
"uc010jjv.3","CPEB4","ENSG00000113742","ENST00000334035"
"uc010jju.2","CPEB4","ENSG00000113742","ENST00000519835"
"uc003mcs.4","CPEB4","ENSG00000113742","ENST00000522336"
"uc003mcu.4","CPEB4","ENSG00000113742","ENST00000517880"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000322048"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000587843"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000587377"
"uc002cxu.4","ROGDI","ENSG00000067836","ENST00000592019"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000586504"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000591392"
"uc002cxv.4","ROGDI","ENSG00000067836","ENST00000587711"
"uc002cxu.4","ROGDI","ENSG00000067836","ENST00000586153"
"uc001dhk.3","PIGK","ENSG00000142892","ENST00000370812"
"uc009wbx.3","PIGK","ENSG00000142892","ENST00000445065"
"uc001dhl.1","PIGK","ENSG00000142892","ENST00000359130"
"uc010orj.2","PIGK","ENSG00000142892","ENST00000370813"
"uc001mtb.3","ELP4","ENSG00000109911","ENST00000350638"
"uc010rdz.2","ELP4","ENSG00000109911","ENST00000379163"
"uc001mtb.3","ELP4","ENSG00000109911","ENST00000474374"
"uc001mtc.3","ELP4","ENSG00000109911","ENST00000395934"
"uc011mvj.2","CCDC160","ENSG00000203952","ENST00000517294"
"uc011mvj.2","CCDC160","ENSG00000203952","ENST00000370809"
"uc002kng.1","LINC00668","ENSG00000265933","ENST00000581725"
"uc002knh.3","LINC00668","ENSG00000265933","ENST00000581571"
"uc001ose.4","FOLR2","ENSG00000165457","ENST00000449475"
"uc001ose.4","FOLR2","ENSG00000165457","ENST00000298223"
"uc001ose.4","FOLR2","ENSG00000165457","ENST00000454954"
"uc009yte.3","FOLR2","ENSG00000165457","ENST00000454954"
"uc009yte.3","FOLR2","ENSG00000165457","ENST00000539412"
"uc009ytf.3","FOLR2","ENSG00000165457","ENST00000539412"
